customerID,churn_probability,churn_prediction,risk_level,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,TechSupport,PaymentMethod
1596-BBVTG,0.885,Yes,Critical Risk,35,Month-to-month,75.35,2636.05,Fiber optic,No,No,Credit card (automatic)
2225-ZRGSG,0.885,Yes,Critical Risk,70,Two year,93.9,6579.05,Fiber optic,Yes,Yes,Bank transfer (automatic)
7016-BPGEU,0.885,Yes,Critical Risk,29,Month-to-month,25.1,712.85,DSL,No,No,Credit card (automatic)
4588-YBNIB,0.8812,Yes,Critical Risk,1,Month-to-month,19.6,19.6,No,No internet service,No internet service,Mailed check
9651-GTSAQ,0.88,Yes,Critical Risk,53,One year,106.1,5769.75,Fiber optic,Yes,No,Bank transfer (automatic)
9863-JZAIC,0.88,Yes,Critical Risk,35,Month-to-month,55.0,2010.55,DSL,No,No,Mailed check
3422-LYEPQ,0.88,Yes,Critical Risk,1,Month-to-month,71.0,71,Fiber optic,No,No,Electronic check
4576-CSAJH,0.88,Yes,Critical Risk,22,One year,55.15,1193.05,DSL,No,Yes,Credit card (automatic)
7541-YLXCL,0.88,Yes,Critical Risk,36,One year,65.4,2498.4,DSL,No,Yes,Mailed check
1016-DJTSV,0.88,Yes,Critical Risk,8,Month-to-month,69.7,572.85,Fiber optic,No,No,Electronic check
3208-YPIOE,0.88,Yes,Critical Risk,39,Month-to-month,75.25,3017.65,Fiber optic,No,No,Electronic check
1625-JAIIY,0.88,Yes,Critical Risk,68,One year,83.0,5685.8,Fiber optic,No,No,Electronic check
8749-JMNKX,0.88,Yes,Critical Risk,51,Month-to-month,93.8,4750.95,Fiber optic,Yes,No,Bank transfer (automatic)
2302-ANTDP,0.88,Yes,Critical Risk,48,Month-to-month,117.45,5438.9,Fiber optic,Yes,Yes,Electronic check
6857-VWJDT,0.88,Yes,Critical Risk,1,Month-to-month,95.65,95.65,Fiber optic,No,No,Mailed check
2929-QNSRW,0.88,Yes,Critical Risk,56,One year,98.25,5508.35,Fiber optic,No,No,Electronic check
3230-WYKIR,0.88,Yes,Critical Risk,18,One year,82.0,1425.45,DSL,No,Yes,Credit card (automatic)
4791-QRGMF,0.88,Yes,Critical Risk,59,One year,99.5,5961.1,Fiber optic,No,No,Bank transfer (automatic)
0354-WYROK,0.88,Yes,Critical Risk,31,Month-to-month,98.9,2911.3,Fiber optic,No,Yes,Electronic check
4818-DRBQT,0.88,Yes,Critical Risk,29,Month-to-month,80.15,2265.25,Fiber optic,No,No,Bank transfer (automatic)
0348-SDKOL,0.88,Yes,Critical Risk,58,Month-to-month,102.1,5885.4,Fiber optic,No,Yes,Credit card (automatic)
7993-PYKOF,0.88,Yes,Critical Risk,8,Month-to-month,75.0,632.95,Fiber optic,Yes,No,Electronic check
2794-XIMMO,0.88,Yes,Critical Risk,53,One year,60.45,3184.25,DSL,No,Yes,Electronic check
3842-IYKUE,0.88,Yes,Critical Risk,35,Month-to-month,85.3,2917.5,Fiber optic,No,Yes,Credit card (automatic)
9053-JZFKV,0.88,Yes,Critical Risk,67,Two year,116.2,7752.3,Fiber optic,Yes,Yes,Credit card (automatic)
8380-PEFPE,0.88,Yes,Critical Risk,1,Month-to-month,71.65,71.65,Fiber optic,No,No,Electronic check
6689-KXGBO,0.88,Yes,Critical Risk,1,Month-to-month,50.55,50.55,DSL,No,No,Electronic check
4503-BDXBD,0.88,Yes,Critical Risk,11,Month-to-month,74.95,815.5,Fiber optic,No,No,Electronic check
6608-QQLVK,0.88,Yes,Critical Risk,1,Month-to-month,50.5,50.5,DSL,No,No,Electronic check
4195-SMMNX,0.88,Yes,Critical Risk,2,Month-to-month,20.35,33.2,No,No internet service,No internet service,Mailed check
4628-WQCQQ,0.88,Yes,Critical Risk,35,One year,85.15,3030.6,Fiber optic,No,No,Electronic check
7481-ATQQS,0.88,Yes,Critical Risk,49,Month-to-month,90.85,4515.85,Fiber optic,No,No,Credit card (automatic)
9907-SWKKF,0.88,Yes,Critical Risk,1,Month-to-month,25.05,25.05,DSL,No,No,Mailed check
6990-YNRIO,0.88,Yes,Critical Risk,65,Two year,108.65,6937.95,Fiber optic,Yes,Yes,Bank transfer (automatic)
3580-REOAC,0.88,Yes,Critical Risk,10,Month-to-month,44.85,435.4,DSL,No,No,Credit card (automatic)
3884-HCSWG,0.88,Yes,Critical Risk,17,Month-to-month,70.0,1144.5,Fiber optic,No,No,Electronic check
6289-CPNLD,0.88,Yes,Critical Risk,33,One year,73.9,2405.05,DSL,No,Yes,Mailed check
1597-FZREH,0.88,Yes,Critical Risk,2,Month-to-month,76.4,160.8,DSL,No,Yes,Electronic check
6207-WIOLX,0.88,Yes,Critical Risk,25,Month-to-month,58.6,1502.65,DSL,Yes,No,Credit card (automatic)
6166-ILMNY,0.8798,Yes,Critical Risk,2,Month-to-month,69.75,144.55,Fiber optic,No,No,Bank transfer (automatic)
6032-IGALN,0.875,Yes,Critical Risk,1,Month-to-month,25.1,25.1,DSL,No,No,Mailed check
8640-SDGKB,0.875,Yes,Critical Risk,4,Month-to-month,74.4,299.7,DSL,No,Yes,Electronic check
6097-EQISJ,0.875,Yes,Critical Risk,66,One year,102.45,6615.15,Fiber optic,No,No,Credit card (automatic)
7762-URZQH,0.875,Yes,Critical Risk,66,Two year,106.05,6981.35,Fiber optic,Yes,No,Credit card (automatic)
0691-IFBQW,0.875,Yes,Critical Risk,46,One year,110.0,4874.8,Fiber optic,Yes,No,Electronic check
4789-KWMXN,0.875,Yes,Critical Risk,47,One year,110.85,5275.8,Fiber optic,Yes,Yes,Credit card (automatic)
7083-YNSKY,0.875,Yes,Critical Risk,15,Month-to-month,25.4,399.6,No,No internet service,No internet service,Credit card (automatic)
0623-IIHUG,0.875,Yes,Critical Risk,21,Month-to-month,41.9,840.1,DSL,Yes,No,Electronic check
1527-SXDPN,0.875,Yes,Critical Risk,52,Two year,96.25,4990.25,Fiber optic,No,Yes,Bank transfer (automatic)
6034-ZRYCV,0.875,Yes,Critical Risk,72,Two year,54.2,3937.45,DSL,No,No,Electronic check
1623-NLDOT,0.875,Yes,Critical Risk,42,One year,33.55,1445.3,DSL,No,Yes,Mailed check
7593-JNWRU,0.875,Yes,Critical Risk,6,Month-to-month,44.6,260.8,DSL,No,No,Bank transfer (automatic)
7627-JKIAZ,0.875,Yes,Critical Risk,37,Month-to-month,78.95,2839.65,Fiber optic,No,No,Credit card (automatic)
4710-FDUIZ,0.875,Yes,Critical Risk,56,One year,100.3,5614.45,Fiber optic,No,No,Credit card (automatic)
2817-NTQDO,0.875,Yes,Critical Risk,13,Month-to-month,45.55,597,DSL,Yes,Yes,Credit card (automatic)
0031-PVLZI,0.875,Yes,Critical Risk,4,Month-to-month,20.35,76.35,No,No internet service,No internet service,Mailed check
4895-TMWIR,0.875,Yes,Critical Risk,11,Month-to-month,19.95,214.75,No,No internet service,No internet service,Mailed check
2115-BFTIW,0.875,Yes,Critical Risk,25,Month-to-month,70.95,1767.35,Fiber optic,No,No,Mailed check
8627-EHGIP,0.875,Yes,Critical Risk,44,One year,53.95,2375.4,DSL,No,No,Mailed check
8976-OQHGT,0.875,Yes,Critical Risk,4,Month-to-month,56.5,235.1,DSL,No,Yes,Mailed check
5766-XQXMQ,0.875,Yes,Critical Risk,29,Month-to-month,68.85,1970.5,DSL,Yes,No,Bank transfer (automatic)
5649-VUKMC,0.875,Yes,Critical Risk,12,One year,95.5,1115.15,Fiber optic,No,No,Mailed check
3092-IGHWF,0.875,Yes,Critical Risk,67,One year,87.4,5918.8,Fiber optic,No,No,Electronic check
0565-IYCGT,0.875,Yes,Critical Risk,69,One year,78.6,5356.45,DSL,Yes,Yes,Credit card (automatic)
5906-CVLHP,0.87,Yes,Critical Risk,45,One year,54.15,2319.8,DSL,No,Yes,Credit card (automatic)
5876-HZVZM,0.87,Yes,Critical Risk,6,Month-to-month,55.9,365.35,DSL,Yes,No,Credit card (automatic)
7657-DYEPJ,0.87,Yes,Critical Risk,38,One year,70.15,2497.35,DSL,No,Yes,Credit card (automatic)
2223-KAGMX,0.87,Yes,Critical Risk,15,Month-to-month,19.4,289.3,No,No internet service,No internet service,Bank transfer (automatic)
1732-VHUBQ,0.87,Yes,Critical Risk,47,Month-to-month,70.55,3309.25,Fiber optic,No,No,Bank transfer (automatic)
9878-TNQGW,0.87,Yes,Critical Risk,2,Month-to-month,80.95,171.15,Fiber optic,No,No,Electronic check
7989-CHGTL,0.87,Yes,Critical Risk,1,Month-to-month,19.6,19.6,No,No internet service,No internet service,Mailed check
6345-ULYRW,0.87,Yes,Critical Risk,44,One year,88.4,3912.9,Fiber optic,No,No,Mailed check
9334-GWGOW,0.87,Yes,Critical Risk,7,Month-to-month,74.85,485.25,Fiber optic,No,No,Electronic check
2153-MREFK,0.87,Yes,Critical Risk,37,One year,99.2,3754.6,Fiber optic,Yes,Yes,Electronic check
5458-CQJTA,0.87,Yes,Critical Risk,65,Two year,74.8,4820.15,DSL,Yes,Yes,Bank transfer (automatic)
5493-SDRDQ,0.87,Yes,Critical Risk,2,Month-to-month,55.1,113.35,DSL,Yes,No,Mailed check
2439-LYPMQ,0.87,Yes,Critical Risk,38,Month-to-month,102.6,4009.2,Fiber optic,No,No,Electronic check
4187-CINZD,0.87,Yes,Critical Risk,46,One year,95.25,4424.2,Fiber optic,No,No,Credit card (automatic)
6821-BUXUX,0.87,Yes,Critical Risk,13,Month-to-month,96.65,1244.5,Fiber optic,Yes,No,Electronic check
8205-OTCHB,0.87,Yes,Critical Risk,22,One year,43.75,903.6,DSL,No,No,Bank transfer (automatic)
5287-QWLKY,0.87,Yes,Critical Risk,71,Month-to-month,105.1,7548.1,Fiber optic,Yes,No,Credit card (automatic)
2495-INZWQ,0.87,Yes,Critical Risk,4,Month-to-month,44.55,174.3,DSL,No,No,Electronic check
5616-PRTNT,0.87,Yes,Critical Risk,20,Month-to-month,19.4,374.5,No,No internet service,No internet service,Electronic check
3707-LRWZD,0.87,Yes,Critical Risk,32,One year,84.05,2781.85,Fiber optic,No,No,Electronic check
1585-MQSSU,0.87,Yes,Critical Risk,17,Month-to-month,51.5,900.5,DSL,No,Yes,Mailed check
6630-UJZMY,0.87,Yes,Critical Risk,4,Month-to-month,83.25,308.05,Fiber optic,No,No,Electronic check
1871-MOWRM,0.87,Yes,Critical Risk,12,Month-to-month,80.85,866.45,Fiber optic,Yes,Yes,Bank transfer (automatic)
8919-FYFQZ,0.87,Yes,Critical Risk,44,Month-to-month,30.35,1359.7,DSL,No,No,Electronic check
7619-ODSGN,0.87,Yes,Critical Risk,24,Month-to-month,54.75,1338.15,DSL,Yes,No,Electronic check
6543-XRMYR,0.87,Yes,Critical Risk,30,Month-to-month,99.7,2967.35,Fiber optic,No,No,Electronic check
3285-UCQVC,0.865,Yes,Critical Risk,37,Month-to-month,28.6,973.55,DSL,No,Yes,Credit card (automatic)
1432-FPAXX,0.865,Yes,Critical Risk,29,Month-to-month,30.6,856.35,DSL,No,No,Electronic check
2665-NPTGL,0.865,Yes,Critical Risk,26,Month-to-month,98.1,2510.7,Fiber optic,No,No,Bank transfer (automatic)
2187-LZGPL,0.865,Yes,Critical Risk,7,Month-to-month,40.1,293.3,DSL,No,No,Credit card (automatic)
6861-OKBCE,0.865,Yes,Critical Risk,11,Month-to-month,20.1,221.35,No,No internet service,No internet service,Credit card (automatic)
7694-VLBWQ,0.865,Yes,Critical Risk,67,One year,104.1,7040.85,Fiber optic,No,No,Electronic check
5089-IFSDP,0.865,Yes,Critical Risk,58,Two year,109.45,6144.55,Fiber optic,Yes,No,Bank transfer (automatic)
2202-CUYXZ,0.865,Yes,Critical Risk,1,Month-to-month,84.85,84.85,Fiber optic,No,No,Electronic check
2889-FPWRM,0.865,Yes,Critical Risk,72,One year,117.8,8684.8,Fiber optic,Yes,Yes,Bank transfer (automatic)
7459-RRWQZ,0.865,Yes,Critical Risk,15,Month-to-month,64.65,994.55,DSL,Yes,No,Bank transfer (automatic)
2810-FTLEM,0.865,Yes,Critical Risk,16,Month-to-month,50.15,762.25,DSL,Yes,No,Electronic check
4404-HIBDJ,0.865,Yes,Critical Risk,25,One year,74.3,1863.8,DSL,Yes,Yes,Mailed check
4913-EHYUI,0.865,Yes,Critical Risk,56,One year,104.55,5794.65,Fiber optic,Yes,No,Bank transfer (automatic)
2565-JSLRY,0.865,Yes,Critical Risk,1,Month-to-month,24.05,24.05,No,No internet service,No internet service,Mailed check
8199-ZLLSA,0.865,Yes,Critical Risk,67,One year,118.35,7804.15,Fiber optic,Yes,Yes,Bank transfer (automatic)
7683-CBDKJ,0.865,Yes,Critical Risk,14,Month-to-month,65.45,937.6,DSL,Yes,No,Electronic check
4735-ASGMA,0.865,Yes,Critical Risk,26,Month-to-month,98.35,2515.3,Fiber optic,No,No,Electronic check
7845-URHJN,0.865,Yes,Critical Risk,8,Month-to-month,20.15,156.25,No,No internet service,No internet service,Bank transfer (automatic)
3034-ZBEQN,0.865,Yes,Critical Risk,48,One year,34.7,1604.5,DSL,No,No,Mailed check
0203-HHYIJ,0.865,Yes,Critical Risk,25,One year,25.3,676.35,No,No internet service,No internet service,Bank transfer (automatic)
3863-IUBJR,0.865,Yes,Critical Risk,12,One year,53.65,696.35,DSL,No,No,Credit card (automatic)
7571-YXDAD,0.8638,Yes,Critical Risk,2,Month-to-month,74.9,147.15,Fiber optic,No,No,Credit card (automatic)
8563-IIOXK,0.86,Yes,Critical Risk,7,One year,49.75,331.3,DSL,Yes,No,Electronic check
6680-NENYN,0.86,Yes,Critical Risk,43,Two year,104.6,4759.85,Fiber optic,No,No,Electronic check
8292-TYSPY,0.86,Yes,Critical Risk,19,Month-to-month,55.0,1046.5,DSL,No,Yes,Credit card (automatic)
5419-CONWX,0.86,Yes,Critical Risk,4,Month-to-month,99.8,442.85,Fiber optic,No,No,Credit card (automatic)
0807-ZABDG,0.86,Yes,Critical Risk,3,Month-to-month,55.1,154.65,DSL,Yes,Yes,Mailed check
7716-YTYHG,0.86,Yes,Critical Risk,48,One year,82.05,4029.95,Fiber optic,No,No,Mailed check
5510-BOIUJ,0.86,Yes,Critical Risk,1,Month-to-month,19.25,19.25,No,No internet service,No internet service,Mailed check
9507-EXLTT,0.86,Yes,Critical Risk,1,Month-to-month,79.35,79.35,Fiber optic,No,No,Bank transfer (automatic)
0568-ONFPC,0.86,Yes,Critical Risk,5,Month-to-month,25.9,135,No,No internet service,No internet service,Bank transfer (automatic)
5294-CDGWY,0.86,Yes,Critical Risk,51,One year,59.3,3014.65,DSL,Yes,No,Electronic check
4817-VYYWS,0.86,Yes,Critical Risk,30,Month-to-month,100.2,2983.8,Fiber optic,No,No,Electronic check
8035-BUYVG,0.86,Yes,Critical Risk,40,One year,42.35,1716.45,DSL,Yes,No,Electronic check
6839-ITVZJ,0.86,Yes,Critical Risk,26,Month-to-month,60.05,1616.15,DSL,No,Yes,Electronic check
6261-RCVNS,0.86,Yes,Critical Risk,42,One year,73.9,3160.55,DSL,Yes,Yes,Credit card (automatic)
5186-SAMNZ,0.86,Yes,Critical Risk,1,Month-to-month,69.5,69.5,Fiber optic,No,No,Bank transfer (automatic)
1043-YCUTE,0.86,Yes,Critical Risk,56,Two year,25.15,1327.15,No,No internet service,No internet service,Credit card (automatic)
4229-CZMLL,0.86,Yes,Critical Risk,6,Month-to-month,74.9,469.8,Fiber optic,No,No,Electronic check
2027-FECZV,0.855,Yes,Critical Risk,12,Month-to-month,106.7,1253.9,Fiber optic,No,No,Electronic check
9962-BFPDU,0.855,Yes,Critical Risk,1,Month-to-month,20.05,20.05,No,No internet service,No internet service,Mailed check
2332-EFBJY,0.855,Yes,Critical Risk,16,Month-to-month,19.7,342.4,No,No internet service,No internet service,Mailed check
4174-LPGTI,0.855,Yes,Critical Risk,41,One year,66.5,2728.6,DSL,No,Yes,Bank transfer (automatic)
2634-HCZGT,0.855,Yes,Critical Risk,53,One year,60.05,3229.65,DSL,Yes,Yes,Electronic check
4322-RCYMT,0.855,Yes,Critical Risk,68,One year,75.8,5293.95,DSL,No,Yes,Bank transfer (automatic)
9667-EQRXU,0.855,Yes,Critical Risk,30,Month-to-month,40.3,1172.95,DSL,No,No,Electronic check
0516-VRYBW,0.855,Yes,Critical Risk,18,One year,20.15,390.85,No,No internet service,No internet service,Bank transfer (automatic)
5995-OIGLP,0.855,Yes,Critical Risk,12,Month-to-month,56.65,654.85,DSL,Yes,Yes,Mailed check
6635-MYYYZ,0.855,Yes,Critical Risk,30,One year,85.35,2530.4,DSL,Yes,Yes,Bank transfer (automatic)
8809-RIHDD,0.855,Yes,Critical Risk,72,Two year,103.4,7372.65,Fiber optic,No,No,Electronic check
4106-HADHQ,0.85,Yes,Critical Risk,39,One year,80.0,3182.95,DSL,Yes,Yes,Credit card (automatic)
4355-HBJHH,0.85,Yes,Critical Risk,67,Two year,79.7,5293.4,DSL,Yes,No,Electronic check
2667-WYLWJ,0.85,Yes,Critical Risk,8,One year,19.75,145,No,No internet service,No internet service,Mailed check
0112-QWPNC,0.85,Yes,Critical Risk,49,One year,84.35,4059.35,DSL,Yes,Yes,Electronic check
0607-DAAHE,0.85,Yes,Critical Risk,53,Two year,19.75,1052.35,No,No internet service,No internet service,Bank transfer (automatic)
1009-IRMNA,0.85,Yes,Critical Risk,7,Month-to-month,20.0,137.6,No,No internet service,No internet service,Bank transfer (automatic)
1575-KRZZE,0.85,Yes,Critical Risk,4,Month-to-month,55.2,220.65,DSL,Yes,No,Electronic check
8739-XNIKG,0.85,Yes,Critical Risk,5,Month-to-month,84.0,424.75,Fiber optic,No,No,Electronic check
0322-CHQRU,0.85,Yes,Critical Risk,2,Month-to-month,45.35,89.5,DSL,No,No,Electronic check
7130-VTEWQ,0.85,Yes,Critical Risk,8,Month-to-month,75.75,606.25,Fiber optic,No,No,Electronic check
1502-XFCVR,0.85,Yes,Critical Risk,58,One year,106.45,6145.85,Fiber optic,Yes,No,Electronic check
1591-NFNLQ,0.85,Yes,Critical Risk,51,Month-to-month,80.0,4242.35,Fiber optic,No,No,Credit card (automatic)
3930-ZGWVE,0.8478,Yes,Critical Risk,1,Month-to-month,19.75,19.75,No,No internet service,No internet service,Mailed check
7239-HZZCX,0.8478,Yes,Critical Risk,1,Month-to-month,19.75,19.75,No,No internet service,No internet service,Mailed check
2277-VWCNI,0.845,Yes,Critical Risk,4,Month-to-month,48.75,179.85,DSL,No,No,Mailed check
8785-EPNCG,0.845,Yes,Critical Risk,11,Month-to-month,23.15,245.2,No,No internet service,No internet service,Credit card (automatic)
0687-ZVTHB,0.845,Yes,Critical Risk,65,One year,72.45,4653.85,DSL,Yes,No,Credit card (automatic)
7317-GGVPB,0.845,Yes,Critical Risk,71,Two year,108.6,7690.9,Fiber optic,No,Yes,Credit card (automatic)
1536-HBSWP,0.845,Yes,Critical Risk,1,Month-to-month,49.9,49.9,DSL,No,Yes,Electronic check
0685-MLYYM,0.845,Yes,Critical Risk,2,Month-to-month,70.75,154.85,Fiber optic,No,No,Electronic check
1449-XQEMT,0.845,Yes,Critical Risk,3,Month-to-month,19.8,58.15,No,No internet service,No internet service,Mailed check
7587-RZNME,0.845,Yes,Critical Risk,3,Month-to-month,43.3,123.65,DSL,No,No,Electronic check
6849-WLEYG,0.845,Yes,Critical Risk,1,Month-to-month,19.75,19.75,No,No internet service,No internet service,Mailed check
8079-XRJRS,0.845,Yes,Critical Risk,65,One year,89.75,5769.6,Fiber optic,Yes,No,Electronic check
4892-VLANZ,0.8448,Yes,Critical Risk,1,Month-to-month,19.8,19.8,No,No internet service,No internet service,Mailed check
0761-AETCS,0.8442,Yes,Critical Risk,1,Month-to-month,19.3,19.3,No,No internet service,No internet service,Electronic check
3677-IYRBF,0.84,Yes,Critical Risk,2,Month-to-month,30.4,78.65,DSL,No,No,Electronic check
1349-WXNGG,0.84,Yes,Critical Risk,1,Month-to-month,20.05,20.05,No,No internet service,No internet service,Bank transfer (automatic)
6927-WTFIV,0.84,Yes,Critical Risk,20,Month-to-month,71.3,1389.2,Fiber optic,No,No,Credit card (automatic)
1731-TVIUK,0.84,Yes,Critical Risk,4,Month-to-month,93.5,362.2,Fiber optic,No,Yes,Electronic check
2077-MPJQO,0.84,Yes,Critical Risk,7,Month-to-month,75.4,533.05,Fiber optic,No,No,Electronic check
4597-ELFTS,0.84,Yes,Critical Risk,56,One year,24.9,1334,No,No internet service,No internet service,Electronic check
4765-OXPPD,0.84,Yes,Critical Risk,9,Month-to-month,65.0,663.05,DSL,Yes,Yes,Mailed check
5485-WUYWF,0.84,Yes,Critical Risk,2,Month-to-month,66.4,94.55,DSL,Yes,No,Bank transfer (automatic)
8873-GLDMH,0.8383,Yes,Critical Risk,6,Month-to-month,73.85,401.3,Fiber optic,No,No,Mailed check
8631-NBHFZ,0.835,Yes,Critical Risk,66,Two year,79.4,5154.6,DSL,Yes,Yes,Credit card (automatic)
8166-ZZTFS,0.835,Yes,Critical Risk,66,Two year,80.55,5265.1,DSL,No,No,Bank transfer (automatic)
1555-DJEQW,0.835,Yes,Critical Risk,70,Two year,114.2,7723.9,Fiber optic,Yes,Yes,Bank transfer (automatic)
6818-WOBHJ,0.835,Yes,Critical Risk,68,Month-to-month,89.6,6127.6,Fiber optic,No,No,Bank transfer (automatic)
7253-UVNDW,0.835,Yes,Critical Risk,46,Two year,54.35,2460.15,DSL,No,Yes,Credit card (automatic)
4013-GUXND,0.8312,Yes,Critical Risk,1,Month-to-month,20.8,20.8,No,No internet service,No internet service,Mailed check
8245-UMPYT,0.83,Yes,Critical Risk,16,Month-to-month,96.4,1581.2,Fiber optic,No,No,Electronic check
0376-YMCJC,0.83,Yes,Critical Risk,23,Month-to-month,90.6,1943.2,Fiber optic,No,Yes,Electronic check
5687-DKDTV,0.83,Yes,Critical Risk,4,Month-to-month,20.35,77.5,No,No internet service,No internet service,Mailed check
6137-NICCO,0.83,Yes,Critical Risk,6,Month-to-month,94.05,518.75,Fiber optic,No,No,Mailed check
9611-CTWIH,0.83,Yes,Critical Risk,3,Month-to-month,89.45,240.45,Fiber optic,No,No,Electronic check
3948-XHGNA,0.83,Yes,Critical Risk,24,Month-to-month,49.55,1210.4,DSL,Yes,No,Bank transfer (automatic)
1038-ZAGBI,0.83,Yes,Critical Risk,12,One year,19.8,229.6,No,No internet service,No internet service,Bank transfer (automatic)
1383-EZRWL,0.83,Yes,Critical Risk,7,Month-to-month,20.05,164.85,No,No internet service,No internet service,Mailed check
8901-HJXTF,0.83,Yes,Critical Risk,12,Month-to-month,29.2,309.1,DSL,No,No,Mailed check
4512-ZUIYL,0.8298,Yes,Critical Risk,2,Month-to-month,70.0,153.05,Fiber optic,No,No,Bank transfer (automatic)
7243-LCGGZ,0.8297,Yes,Critical Risk,1,Month-to-month,20.9,20.9,No,No internet service,No internet service,Mailed check
0426-TIRNE,0.8297,Yes,Critical Risk,1,Month-to-month,20.9,20.9,No,No internet service,No internet service,Mailed check
7434-SHXLS,0.8297,Yes,Critical Risk,1,Month-to-month,20.9,20.9,No,No internet service,No internet service,Mailed check
3512-IZIKN,0.825,Yes,Critical Risk,70,Two year,65.3,4759.75,DSL,Yes,Yes,Credit card (automatic)
0235-KGSLC,0.825,Yes,Critical Risk,1,Month-to-month,85.55,85.55,Fiber optic,No,No,Credit card (automatic)
5052-PNLOS,0.825,Yes,Critical Risk,3,Month-to-month,105.35,323.25,Fiber optic,No,No,Bank transfer (automatic)
8361-LTMKD,0.825,Yes,Critical Risk,4,Month-to-month,74.4,306.6,Fiber optic,No,No,Mailed check
1400-MMYXY,0.825,Yes,Critical Risk,3,Month-to-month,105.9,334.65,Fiber optic,No,No,Electronic check
7812-FZHPE,0.825,Yes,Critical Risk,17,Month-to-month,24.1,409.9,No,No internet service,No internet service,Mailed check
0616-ATFGB,0.825,Yes,Critical Risk,1,Month-to-month,25.05,25.05,DSL,No,No,Electronic check
1628-BIZYP,0.825,Yes,Critical Risk,1,Month-to-month,85.0,85,Fiber optic,No,No,Electronic check
8515-OCTJS,0.825,Yes,Critical Risk,25,Two year,24.75,692.1,No,No internet service,No internet service,Credit card (automatic)
7359-SSBJK,0.82,Yes,Critical Risk,64,Two year,70.2,4481,DSL,Yes,Yes,Credit card (automatic)
6386-SZZKH,0.82,Yes,Critical Risk,49,Two year,107.95,5293.2,Fiber optic,No,Yes,Bank transfer (automatic)
5698-BQJOH,0.82,Yes,Critical Risk,9,Month-to-month,94.4,857.25,Fiber optic,No,No,Electronic check
4706-AXVKM,0.82,Yes,Critical Risk,11,Month-to-month,84.8,906.85,Fiber optic,No,No,Credit card (automatic)
2957-LOLHO,0.82,Yes,Critical Risk,12,Month-to-month,45.4,518.9,DSL,No,No,Bank transfer (automatic)
7951-QKZPL,0.82,Yes,Critical Risk,33,Two year,24.5,740.3,No,No internet service,No internet service,Mailed check
5020-ZSTTY,0.82,Yes,Critical Risk,54,One year,82.45,4350.1,DSL,Yes,Yes,Bank transfer (automatic)
2754-SDJRD,0.82,Yes,Critical Risk,8,Month-to-month,100.15,908.55,Fiber optic,No,Yes,Credit card (automatic)
3721-CNEYS,0.815,Yes,Critical Risk,2,Month-to-month,70.95,137.95,Fiber optic,No,No,Electronic check
6323-AYBRX,0.815,Yes,Critical Risk,59,Two year,19.35,1099.6,No,No internet service,No internet service,Mailed check
7363-QTBIW,0.815,Yes,Critical Risk,9,Month-to-month,79.75,769.1,Fiber optic,No,No,Electronic check
2530-ENDWQ,0.81,Yes,Critical Risk,71,Two year,93.7,6585.35,Fiber optic,No,No,Bank transfer (automatic)
6899-PPEEA,0.81,Yes,Critical Risk,37,Month-to-month,96.55,3580.3,Fiber optic,No,No,Electronic check
5760-FXFVO,0.81,Yes,Critical Risk,6,Month-to-month,78.95,494.95,Fiber optic,Yes,No,Electronic check
6680-WKXRZ,0.809,Yes,Critical Risk,3,Month-to-month,74.4,215.8,Fiber optic,No,No,Bank transfer (automatic)
4140-WJAWW,0.805,Yes,Critical Risk,5,Month-to-month,19.85,108.05,No,No internet service,No internet service,Credit card (automatic)
5380-WJKOV,0.805,Yes,Critical Risk,34,Month-to-month,106.35,3549.25,Fiber optic,No,No,Electronic check
1448-PWKYE,0.805,Yes,Critical Risk,1,Month-to-month,80.0,80,Fiber optic,No,No,Electronic check
8650-RHRKE,0.8,Yes,Critical Risk,4,Month-to-month,29.65,118.5,DSL,No,No,Electronic check
2025-JKFWI,0.8,Yes,Critical Risk,13,Month-to-month,99.0,1301.7,Fiber optic,No,Yes,Mailed check
1725-IQNIY,0.8,Yes,Critical Risk,54,Two year,109.75,6110.2,Fiber optic,Yes,Yes,Bank transfer (automatic)
5159-YFPKQ,0.8,Yes,Critical Risk,2,Month-to-month,75.8,160.75,Fiber optic,No,No,Electronic check
0201-OAMXR,0.8,Yes,Critical Risk,70,One year,115.55,8127.6,Fiber optic,Yes,Yes,Credit card (automatic)
6651-AZVTJ,0.8,Yes,Critical Risk,49,Month-to-month,99.8,4872.45,Fiber optic,No,No,Electronic check
